origin,destination,gst/tariff,hs_code,type,rate
singapore,korea,0,9010....,0,0
singapore,korea,0,9011....,0,0
singapore,korea,0,9012....,0,0
singapore,korea,0,9013....,0,0
singapore,korea,0,9014....,0,0
singapore,korea,0,9015....,0,0
singapore,korea,0,9016....,0,0
singapore,korea,0,9017....,0,0
singapore,korea,0,9018....,0,0
singapore,korea,0,9019....,0,0
singapore,korea,0,9020....,0,0
singapore,korea,0,9021....,0,0
singapore,korea,0,9022....,0,0
singapore,korea,0,9023....,0,0
singapore,korea,0,9024....,0,0
singapore,korea,0,9025....,0,0
singapore,korea,0,9026....,0,0
singapore,korea,0,9027....,0,0
singapore,korea,0,9028....,0,0
singapore,korea,0,9029....,0,0
singapore,korea,0,9030....,0,0
singapore,korea,0,9031....,0,0
singapore,korea,0,9032....,0,0
singapore,korea,0,9033....,0,0
singapore,korea,0,9101....,0,0
singapore,korea,0,9102....,0,0
singapore,korea,0,9103....,0,0
singapore,korea,0,9104....,0,0
singapore,korea,0,9105....,0,0
singapore,korea,0,9106....,0,0
singapore,korea,0,9107....,0,0
singapore,korea,0,9108....,0,0
singapore,korea,0,9109....,0,0
singapore,korea,0,9110....,0,0
singapore,korea,0,9111....,0,0
singapore,korea,0,9112....,0,0
singapore,korea,0,9113....,0,0
singapore,korea,0,9114....,0,0
singapore,korea,0,9201....,0,0
singapore,korea,0,9202....,0,0
singapore,korea,0,9203....,0,0
singapore,korea,0,9204....,0,0
singapore,korea,0,9205....,0,0
singapore,korea,0,9206....,0,0
singapore,korea,0,9207....,0,0
singapore,korea,0,9208....,0,0
singapore,korea,0,9209....,0,0
singapore,korea,0,9301....,0,0
singapore,korea,0,9302....,0,0
singapore,korea,0,9303....,0,0
singapore,korea,0,9304....,0,0
singapore,korea,0,9305....,0,0
singapore,korea,0,9306....,0,0
singapore,korea,0,9307....,0,0
singapore,korea,0,9401....,0,0
singapore,korea,0,9402....,0,0
singapore,korea,0,9403....,0,0
singapore,korea,0,9404....,0,0
singapore,korea,0,9405....,0,0
singapore,korea,0,9406....,0,0
singapore,korea,0,9501....,0,0
singapore,korea,0,9502....,0,0
singapore,korea,0,9503....,0,0
singapore,korea,0,9504....,0,0
singapore,korea,0,9505....,0,0
singapore,korea,0,9506....,0,0
singapore,korea,0,9507....,0,0
singapore,korea,0,9508....,0,0
singapore,korea,0,9601....,0,0
singapore,korea,0,9602....,0,0
singapore,korea,0,9603....,0,0
singapore,korea,0,9604....,0,0
singapore,korea,0,9605....,0,0
singapore,korea,0,9606....,0,0
singapore,korea,0,9607....,0,0
singapore,korea,0,9608....,0,0
singapore,korea,0,9609....,0,0
singapore,korea,0,9610....,0,0
singapore,korea,0,9611....,0,0
singapore,korea,0,9612....,0,0
singapore,korea,0,9613....,0,0
singapore,korea,0,9614....,0,0
singapore,korea,0,9615....,0,0
singapore,korea,0,9616....,0,0
singapore,korea,0,9617....,0,0
singapore,korea,0,9618....,0,0
singapore,korea,0,9701....,0,0
singapore,korea,0,9702....,0,0
singapore,korea,0,9703....,0,0
singapore,korea,0,9704....,0,0
singapore,korea,0,9705....,0,0
singapore,korea,0,9706....,0,0
china,korea,1,-,0,0.1
china,korea,0,0201....,0,0
china,korea,0,0202....,0,0
china,korea,0,0203....,0,0
china,korea,0,0204....,0,0
china,korea,0,0205....,0,0
china,korea,0,0206....,0,0
china,korea,0,0207....,0,0
china,korea,0,0208....,0,0
china,korea,0,0209....,0,0
china,korea,0,0210....,0,0
china,korea,0,0301....,0,0
china,korea,0,0302....,0,0
china,korea,0,0303....,0,0
china,korea,0,0304....,0,0
china,korea,0,0305....,0,0
china,korea,0,0306....,0,0
china,korea,0,0307....,0,0
china,korea,0,0401....,0,0
china,korea,0,0402....,0,0
china,korea,0,0403....,0,0
china,korea,0,0404....,0,0
china,korea,0,0405....,0,0
china,korea,0,0406....,0,0
china,korea,0,0407....,0,0
china,korea,0,0408....,0,0
china,korea,0,0409....,0,0
china,korea,0,0410....,0,0
china,korea,0,0501....,0,0
china,korea,0,0502....,0,0
china,korea,0,0503....,0,0
china,korea,0,0504....,0,0
china,korea,0,0505....,0,0
china,korea,0,0506....,0,0
china,korea,0,0507....,0,0
china,korea,0,0508....,0,0
china,korea,0,0509....,0,0
china,korea,0,0601....,0,0
china,korea,0,0602....,0,0
china,korea,0,0603....,0,0
china,korea,0,0604....,0,0
china,korea,0,0701....,0,0
china,korea,0,0702....,0,0
china,korea,0,0703....,0,0
china,korea,0,0704....,0,0
china,korea,0,0705....,0,0
china,korea,0,0706....,0,0
china,korea,0,0707....,0,0
china,korea,0,0708....,0,0
china,korea,0,0709....,0,0
china,korea,0,0710....,0,0
china,korea,0,0711....,0,0
china,korea,0,0712....,0,0
china,korea,0,0713....,0,0
china,korea,0,0714....,0,0
china,korea,0,0801....,0,0
china,korea,0,0802....,0,0
china,korea,0,0803....,0,0
china,korea,0,0804....,0,0
china,korea,0,0805....,0,0
china,korea,0,0806....,0,0
china,korea,0,0807....,0,0
china,korea,0,0808....,0,0
china,korea,0,0809....,0,0
china,korea,0,0810....,0,0
china,korea,0,0811....,0,0
china,korea,0,0812....,0,0
china,korea,0,0813....,0,0
china,korea,0,0814....,0,0
china,korea,0,0901....,0,0
china,korea,0,0902....,0,0
china,korea,0,0903....,0,0
china,korea,0,0904....,0,0
china,korea,0,0905....,0,0
china,korea,0,0906....,0,0
china,korea,0,0907....,0,0
china,korea,0,0908....,0,0
china,korea,0,0909....,0,0
china,korea,0,0910....,0,0
china,korea,0,1001....,0,0
china,korea,0,1002....,0,0
china,korea,0,1003....,0,0
china,korea,0,1004....,0,0
china,korea,0,1005....,0,0
china,korea,0,1006....,0,0
china,korea,0,1007....,0,0
china,korea,0,1008....,0,0
china,korea,0,1101....,0,0
china,korea,0,1102....,0,0
china,korea,0,1103....,0,0
china,korea,0,1104....,0,0
china,korea,0,1105....,0,0
china,korea,0,1106....,0,0
china,korea,0,1107....,0,0
china,korea,0,1108....,0,0
china,korea,0,1109....,0,0
china,korea,0,1201....,0,0
china,korea,0,1202....,0,0
china,korea,0,1203....,0,0
china,korea,0,1204....,0,0
china,korea,0,1205....,0,0
china,korea,0,1206....,0,0
china,korea,0,1207....,0,0
china,korea,0,1208....,0,0
china,korea,0,1209....,0,0
china,korea,0,1210....,0,0
china,korea,0,1211....,0,0
china,korea,0,1212....,0,0
china,korea,0,1213....,0,0
china,korea,0,1214....,0,0
china,korea,0,1301....,0,0
china,korea,0,1302....,0,0
china,korea,0,1401....,0,0
china,korea,0,1402....,0,0
china,korea,0,1403....,0,0
china,korea,0,1404....,0,0
china,korea,0,1501....,0,0
china,korea,0,1502....,0,0
china,korea,0,1503....,0,0
china,korea,0,1504....,0,0
china,korea,0,1505....,0,0
china,korea,0,1506....,0,0
china,korea,0,1507....,0,0
china,korea,0,1508....,0,0
china,korea,0,1509....,0,0
china,korea,0,1510....,0,0
china,korea,0,1511....,0,0
china,korea,0,1512....,0,0
china,korea,0,1513....,0,0
china,korea,0,1514....,0,0
china,korea,0,1515....,0,0
china,korea,0,1516....,0,0
china,korea,0,1517....,0,0
china,korea,0,1518....,0,0
china,korea,0,1519....,0,0
china,korea,0,1520....,0,0
china,korea,0,1521....,0,0
china,korea,0,1522....,0,0
china,korea,0,1601....,0,0
china,korea,0,1602....,0,0
china,korea,0,1603....,0,0
china,korea,0,1604....,0,0
china,korea,0,1605....,0,0
china,korea,0,1701....,0,0
china,korea,0,1702....,0,0
china,korea,0,1703....,0,0
china,korea,0,1704....,0,0
china,korea,0,1801....,0,0
china,korea,0,1802....,0,0
china,korea,0,1803....,0,0
china,korea,0,1804....,0,0
china,korea,0,1805....,0,0
china,korea,0,1806....,0,0
china,korea,0,1901....,0,0
china,korea,0,1902....,0,0
china,korea,0,1903....,0,0
china,korea,0,1904....,0,0
china,korea,0,1905....,0,0
china,korea,0,2001....,0,0
china,korea,0,2002....,0,0
china,korea,0,2003....,0,0
china,korea,0,2004....,0,0
china,korea,0,2005....,0,0
china,korea,0,2006....,0,0
china,korea,0,2007....,0,0
china,korea,0,2008....,0,0
china,korea,0,2009....,0,0
china,korea,0,2101....,0,0
china,korea,0,2102....,0,0
china,korea,0,2103....,0,0
china,korea,0,2104....,0,0
china,korea,0,2105....,0,0
china,korea,0,2106....,0,0
china,korea,0,2201....,0,0
china,korea,0,2202....,0,0
china,korea,0,2203....,0,0
china,korea,0,2204....,0,0
china,korea,0,2205....,0,0
china,korea,0,2206....,0,0
china,korea,0,2207....,0,0
china,korea,0,2208....,0,0
china,korea,0,2209....,0,0
china,korea,0,2301....,0,0
china,korea,0,2302....,0,0
china,korea,0,2303....,0,0
china,korea,0,2304....,0,0
china,korea,0,2305....,0,0
china,korea,0,2306....,0,0
china,korea,0,2307....,0,0
china,korea,0,2308....,0,0
china,korea,0,2309....,0,0
china,korea,0,2401....,0,0
china,korea,0,2402....,0,0
china,korea,0,2403....,0,0
china,korea,0,2501....,0,0
china,korea,0,2502....,0,0
china,korea,0,2503....,0,0
china,korea,0,2504....,0,0
china,korea,0,2505....,0,0
china,korea,0,2506....,0,0
china,korea,0,2507....,0,0
china,korea,0,2508....,0,0
china,korea,0,2509....,0,0
china,korea,0,2510....,0,0
china,korea,0,2511....,0,0
china,korea,0,2512....,0,0
china,korea,0,2513....,0,0
china,korea,0,2514....,0,0
china,korea,0,2515....,0,0
china,korea,0,2516....,0,0
china,korea,0,2517....,0,0
china,korea,0,2518....,0,0
china,korea,0,2519....,0,0
china,korea,0,2520....,0,0
china,korea,0,2521....,0,0
china,korea,0,2522....,0,0
china,korea,0,2523....,0,0
china,korea,0,2524....,0,0
china,korea,0,2525....,0,0
china,korea,0,2526....,0,0
china,korea,0,2527....,0,0
china,korea,0,2528....,0,0
china,korea,0,2529....,0,0
china,korea,0,2530....,0,0
china,korea,0,2601....,0,0
china,korea,0,2602....,0,0
china,korea,0,2603....,0,0
china,korea,0,2604....,0,0
china,korea,0,2605....,0,0
china,korea,0,2606....,0,0
china,korea,0,2607....,0,0
china,korea,0,2608....,0,0
china,korea,0,2609....,0,0
china,korea,0,2610....,0,0
china,korea,0,2611....,0,0
china,korea,0,2612....,0,0
china,korea,0,2613....,0,0
china,korea,0,2614....,0,0
china,korea,0,2615....,0,0
china,korea,0,2616....,0,0
china,korea,0,2617....,0,0
china,korea,0,2618....,0,0
china,korea,0,2619....,0,0
china,korea,0,2620....,0,0
china,korea,0,2621....,0,0
china,korea,0,2701....,0,0
china,korea,0,2702....,0,0
china,korea,0,2703....,0,0
china,korea,0,2704....,0,0
china,korea,0,2705....,0,0
china,korea,0,2706....,0,0
china,korea,0,2707....,0,0
china,korea,0,2708....,0,0
china,korea,0,2709....,0,0
china,korea,0,2710....,0,0
china,korea,0,2711....,0,0
china,korea,0,2712....,0,0
china,korea,0,2713....,0,0
china,korea,0,2714....,0,0
china,korea,0,2715....,0,0
china,korea,0,2716....,0,0
china,korea,0,2801....,0,0
china,korea,0,2802....,0,0
china,korea,0,2803....,0,0
china,korea,0,2804....,0,0
china,korea,0,2805....,0,0
china,korea,0,2806....,0,0
china,korea,0,2807....,0,0
china,korea,0,2808....,0,0
china,korea,0,2809....,0,0
china,korea,0,2810....,0,0
china,korea,0,2811....,0,0
china,korea,0,2812....,0,0
china,korea,0,2813....,0,0
china,korea,0,2814....,0,0
china,korea,0,2815....,0,0
china,korea,0,2816....,0,0
china,korea,0,2817....,0,0
china,korea,0,2818....,0,0
china,korea,0,2819....,0,0
china,korea,0,2820....,0,0
china,korea,0,2821....,0,0
china,korea,0,2822....,0,0
china,korea,0,2823....,0,0
china,korea,0,2824....,0,0
china,korea,0,2825....,0,0
china,korea,0,2826....,0,0
china,korea,0,2827....,0,0
china,korea,0,2828....,0,0
china,korea,0,2829....,0,0
china,korea,0,2830....,0,0
china,korea,0,2831....,0,0
china,korea,0,2832....,0,0
china,korea,0,2833....,0,0
china,korea,0,2834....,0,0
china,korea,0,2835....,0,0
china,korea,0,2836....,0,0
china,korea,0,2837....,0,0
china,korea,0,2838....,0,0
china,korea,0,2839....,0,0
china,korea,0,2840....,0,0
china,korea,0,2841....,0,0
china,korea,0,2842....,0,0
china,korea,0,2843....,0,0
china,korea,0,2844....,0,0
china,korea,0,2845....,0,0
china,korea,0,2846....,0,0
china,korea,0,2847....,0,0
china,korea,0,2848....,0,0
china,korea,0,2849....,0,0
china,korea,0,2850....,0,0
china,korea,0,2851....,0,0
china,korea,0,2852....,0,0
china,korea,0,2853....,0,0
china,korea,0,2901....,0,0
china,korea,0,2902....,0,0
china,korea,0,2903....,0,0
china,korea,0,2904....,0,0
china,korea,0,2905....,0,0
china,korea,0,2906....,0,0
china,korea,0,2907....,0,0
china,korea,0,2908....,0,0
china,korea,0,2909....,0,0
china,korea,0,2910....,0,0
china,korea,0,2911....,0,0
china,korea,0,2912....,0,0
china,korea,0,2913....,0,0
china,korea,0,2914....,0,0
china,korea,0,2915....,0,0
china,korea,0,2916....,0,0
china,korea,0,2917....,0,0
china,korea,0,2918....,0,0
china,korea,0,2919....,0,0
china,korea,0,2920....,0,0
china,korea,0,2921....,0,0
china,korea,0,2922....,0,0
china,korea,0,2923....,0,0
china,korea,0,2924....,0,0
china,korea,0,2925....,0,0
china,korea,0,2926....,0,0
china,korea,0,2927....,0,0
china,korea,0,2928....,0,0
china,korea,0,2929....,0,0
china,korea,0,2930....,0,0
china,korea,0,2931....,0,0
china,korea,0,2932....,0,0
china,korea,0,2933....,0,0
china,korea,0,2934....,0,0
china,korea,0,2935....,0,0
china,korea,0,2936....,0,0
china,korea,0,2937....,0,0
china,korea,0,2938....,0,0
china,korea,0,2939....,0,0
china,korea,0,2940....,0,0
china,korea,0,2941....,0,0
china,korea,0,2942....,0,0
china,korea,0,3001....,0,0
china,korea,0,3002....,0,0
china,korea,0,3003....,0,0
china,korea,0,3004....,0,0
china,korea,0,3005....,0,0
china,korea,0,3006....,0,0
china,korea,0,3101....,0,0
china,korea,0,3102....,0,0
china,korea,0,3103....,0,0
china,korea,0,3104....,0,0
china,korea,0,3105....,0,0
china,korea,0,3201....,0,0
china,korea,0,3202....,0,0
china,korea,0,3203....,0,0
china,korea,0,3204....,0,0
china,korea,0,3205....,0,0
china,korea,0,3206....,0,0
china,korea,0,3207....,0,0
china,korea,0,3208....,0,0
china,korea,0,3209....,0,0
china,korea,0,3210....,0,0
china,korea,0,3211....,0,0
china,korea,0,3212....,0,0
china,korea,0,3213....,0,0
china,korea,0,3214....,0,0
china,korea,0,3215....,0,0
china,korea,0,3301....,0,0
china,korea,0,3302....,0,0
china,korea,0,3303....,0,0
china,korea,0,3304....,0,0
china,korea,0,3305....,0,0
china,korea,0,3306....,0,0
china,korea,0,3307....,0,0
china,korea,0,3401....,0,0
china,korea,0,3402....,0,0
china,korea,0,3403....,0,0
china,korea,0,3404....,0,0
china,korea,0,3405....,0,0
china,korea,0,3406....,0,0
china,korea,0,3407....,0,0
china,korea,0,3501....,0,0
china,korea,0,3502....,0,0
china,korea,0,3503....,0,0
china,korea,0,3504....,0,0
china,korea,0,3505....,0,0
china,korea,0,3506....,0,0
china,korea,0,3507....,0,0
china,korea,0,3601....,0,0
china,korea,0,3602....,0,0
china,korea,0,3603....,0,0
china,korea,0,3604....,0,0
china,korea,0,3605....,0,0
china,korea,0,3606....,0,0
china,korea,0,3701....,0,0
china,korea,0,3702....,0,0
china,korea,0,3703....,0,0
china,korea,0,3704....,0,0
china,korea,0,3705....,0,0
china,korea,0,3706....,0,0
china,korea,0,3707....,0,0
china,korea,0,3801....,0,0
china,korea,0,3802....,0,0
china,korea,0,3803....,0,0
china,korea,0,3804....,0,0
china,korea,0,3805....,0,0
china,korea,0,3806....,0,0
china,korea,0,3807....,0,0
china,korea,0,3808....,0,0
china,korea,0,3809....,0,0
china,korea,0,3810....,0,0
china,korea,0,3811....,0,0
china,korea,0,3812....,0,0
china,korea,0,3813....,0,0
china,korea,0,3814....,0,0
china,korea,0,3815....,0,0
china,korea,0,3816....,0,0
china,korea,0,3817....,0,0
china,korea,0,3818....,0,0
china,korea,0,3819....,0,0
china,korea,0,3820....,0,0
china,korea,0,3821....,0,0
china,korea,0,3822....,0,0
china,korea,0,3823....,0,0
china,korea,0,3824....,0,0
china,korea,0,3901....,0,0
china,korea,0,3902....,0,0
china,korea,0,3903....,0,0
china,korea,0,3904....,0,0
china,korea,0,3905....,0,0
china,korea,0,3906....,0,0
china,korea,0,3907....,0,0
china,korea,0,3908....,0,0
china,korea,0,3909....,0,0
china,korea,0,3910....,0,0
china,korea,0,3911....,0,0
china,korea,0,3912....,0,0
china,korea,0,3913....,0,0
china,korea,0,3914....,0,0
china,korea,0,3915....,0,0
china,korea,0,3916....,0,0
china,korea,0,3917....,0,0
china,korea,0,3918....,0,0
china,korea,0,3919....,0,0
china,korea,0,3920....,0,0
china,korea,0,3921....,0,0
china,korea,0,3922....,0,0
china,korea,0,3923....,0,0
china,korea,0,3924....,0,0
china,korea,0,3925....,0,0
china,korea,0,3926....,0,0
china,korea,0,4001....,0,0
china,korea,0,4002....,0,0
china,korea,0,4003....,0,0
china,korea,0,4004....,0,0
china,korea,0,4005....,0,0
china,korea,0,4006....,0,0
china,korea,0,4007....,0,0
china,korea,0,4008....,0,0
china,korea,0,4009....,0,0
china,korea,0,4010....,0,0
china,korea,0,4011....,0,0
china,korea,0,4012....,0,0
china,korea,0,4013....,0,0
china,korea,0,4014....,0,0
china,korea,0,4015....,0,0
china,korea,0,4016....,0,0
china,korea,0,4017....,0,0
china,korea,0,4101....,0,0
china,korea,0,4102....,0,0
china,korea,0,4103....,0,0
china,korea,0,4104....,0,0
china,korea,0,4105....,0,0
china,korea,0,4106....,0,0
china,korea,0,4107....,0,0
china,korea,0,4108....,0,0
china,korea,0,4109....,0,0
china,korea,0,4110....,0,0
china,korea,0,4111....,0,0
china,korea,0,4201....,0,0
china,korea,0,4202....,0,0
china,korea,0,4203....,0,0
china,korea,0,4204....,0,0
china,korea,0,4205....,0,0
china,korea,0,4206....,0,0
china,korea,0,4301....,0,0
china,korea,0,4302....,0,0
china,korea,0,4303....,0,0
china,korea,0,4304....,0,0
china,korea,0,4401....,0,0
china,korea,0,4402....,0,0
china,korea,0,4403....,0,0
china,korea,0,4404....,0,0
china,korea,0,4405....,0,0
china,korea,0,4406....,0,0
china,korea,0,4407....,0,0
china,korea,0,4408....,0,0
china,korea,0,4409....,0,0
china,korea,0,4410....,0,0
china,korea,0,4411....,0,0
china,korea,0,4412....,0,0
china,korea,0,4413....,0,0
china,korea,0,4414....,0,0
china,korea,0,4415....,0,0
china,korea,0,4416....,0,0
china,korea,0,4417....,0,0
china,korea,0,4418....,0,0
china,korea,0,4419....,0,0
china,korea,0,4420....,0,0
china,korea,0,4421....,0,0
china,korea,0,4501....,0,0
china,korea,0,4502....,0,0
china,korea,0,4503....,0,0
china,korea,0,4504....,0,0
china,korea,0,4601....,0,0
china,korea,0,4602....,0,0
china,korea,0,4701....,0,0
china,korea,0,4702....,0,0
china,korea,0,4703....,0,0
china,korea,0,4704....,0,0
china,korea,0,4705....,0,0
china,korea,0,4706....,0,0
china,korea,0,4707....,0,0
china,korea,0,4801....,0,0
china,korea,0,4802....,0,0
china,korea,0,4803....,0,0
china,korea,0,4804....,0,0
china,korea,0,4805....,0,0
china,korea,0,4806....,0,0
china,korea,0,4807....,0,0
china,korea,0,4808....,0,0
china,korea,0,4809....,0,0
china,korea,0,4810....,0,0
china,korea,0,4811....,0,0
china,korea,0,4812....,0,0
china,korea,0,4813....,0,0
china,korea,0,4814....,0,0
china,korea,0,4815....,0,0
china,korea,0,4816....,0,0
china,korea,0,4817....,0,0
china,korea,0,4818....,0,0
china,korea,0,4819....,0,0
china,korea,0,4820....,0,0
china,korea,0,4821....,0,0
china,korea,0,4822....,0,0
china,korea,0,4823....,0,0
china,korea,0,4901....,0,0
china,korea,0,4902....,0,0
china,korea,0,4903....,0,0
china,korea,0,4904....,0,0
china,korea,0,4905....,0,0
china,korea,0,4906....,0,0
china,korea,0,4907....,0,0
china,korea,0,4908....,0,0
china,korea,0,4909....,0,0
china,korea,0,4910....,0,0
china,korea,0,4911....,0,0
china,korea,0,5001....,0,0
china,korea,0,5002....,0,0
china,korea,0,5003....,0,0
china,korea,0,5004....,0,0
china,korea,0,5005....,0,0
china,korea,0,5006....,0,0
china,korea,0,5007....,0,0
china,korea,0,5101....,0,0
china,korea,0,5102....,0,0
china,korea,0,5103....,0,0
china,korea,0,5104....,0,0
china,korea,0,5105....,0,0
china,korea,0,5106....,0,0
china,korea,0,5107....,0,0
china,korea,0,5108....,0,0
china,korea,0,5109....,0,0
china,korea,0,5110....,0,0
china,korea,0,5111....,0,0
china,korea,0,5112....,0,0
china,korea,0,5113....,0,0
china,korea,0,5201....,0,0
china,korea,0,5202....,0,0
china,korea,0,5203....,0,0
china,korea,0,5204....,0,0
china,korea,0,5205....,0,0
china,korea,0,5206....,0,0
china,korea,0,5207....,0,0
china,korea,0,5208....,0,0
china,korea,0,5209....,0,0
china,korea,0,5210....,0,0
china,korea,0,5211....,0,0
china,korea,0,5212....,0,0
china,korea,0,5301....,0,0
china,korea,0,5302....,0,0
china,korea,0,5303....,0,0
china,korea,0,5304....,0,0
china,korea,0,5305....,0,0
china,korea,0,5306....,0,0
china,korea,0,5307....,0,0
china,korea,0,5308....,0,0
china,korea,0,5309....,0,0
china,korea,0,5310....,0,0
china,korea,0,5311....,0,0
china,korea,0,5401....,0,0
china,korea,0,5402....,0,0
china,korea,0,5403....,0,0
china,korea,0,5404....,0,0
china,korea,0,5405....,0,0
china,korea,0,5406....,0,0
china,korea,0,5407....,0,0
china,korea,0,5408....,0,0
china,korea,0,5501....,0,0
china,korea,0,5502....,0,0
china,korea,0,5503....,0,0
china,korea,0,5504....,0,0
china,korea,0,5505....,0,0
china,korea,0,5506....,0,0
china,korea,0,5507....,0,0
china,korea,0,5508....,0,0
china,korea,0,5509....,0,0
china,korea,0,5510....,0,0
china,korea,0,5511....,0,0
china,korea,0,5512....,0,0
china,korea,0,5513....,0,0
china,korea,0,5514....,0,0
china,korea,0,5515....,0,0
china,korea,0,5516....,0,0
china,korea,0,5601....,0,0
china,korea,0,5602....,0,0
china,korea,0,5603....,0,0
china,korea,0,5604....,0,0
china,korea,0,5605....,0,0
china,korea,0,5606....,0,0
china,korea,0,5607....,0,0
china,korea,0,5608....,0,0
china,korea,0,5609....,0,0
china,korea,0,5701....,0,0
china,korea,0,5702....,0,0
china,korea,0,5703....,0,0
china,korea,0,5704....,0,0
china,korea,0,5705....,0,0
china,korea,0,5801....,0,0
china,korea,0,5802....,0,0
china,korea,0,5803....,0,0
china,korea,0,5804....,0,0
china,korea,0,5805....,0,0
china,korea,0,5806....,0,0
china,korea,0,5807....,0,0
china,korea,0,5808....,0,0
china,korea,0,5809....,0,0
china,korea,0,5810....,0,0
china,korea,0,5811....,0,0
china,korea,0,5901....,0,0
china,korea,0,5902....,0,0
china,korea,0,5903....,0,0
china,korea,0,5904....,0,0
china,korea,0,5905....,0,0
china,korea,0,5906....,0,0
china,korea,0,5907....,0,0
china,korea,0,5908....,0,0
china,korea,0,5909....,0,0
china,korea,0,5910....,0,0
china,korea,0,5911....,0,0
china,korea,0,6001....,0,0
china,korea,0,6002....,0,0
china,korea,0,6101....,0,0
china,korea,0,6102....,0,0
china,korea,0,6103....,0,0
china,korea,0,6104....,0,0
china,korea,0,6105....,0,0
china,korea,0,6106....,0,0
china,korea,0,6107....,0,0
china,korea,0,6108....,0,0
china,korea,0,6109....,0,0
china,korea,0,6110....,0,0
china,korea,0,6111....,0,0
china,korea,0,6112....,0,0
china,korea,0,6113....,0,0
china,korea,0,6114....,0,0
china,korea,0,6115....,0,0
china,korea,0,6116....,0,0
china,korea,0,6117....,0,0
china,korea,0,6201....,0,0
china,korea,0,6202....,0,0
china,korea,0,6203....,0,0
china,korea,0,6204....,0,0
china,korea,0,6205....,0,0
china,korea,0,6206....,0,0
china,korea,0,6207....,0,0
china,korea,0,6208....,0,0
china,korea,0,6209....,0,0
china,korea,0,6210....,0,0
china,korea,0,6211....,0,0
china,korea,0,6212....,0,0
china,korea,0,6213....,0,0
china,korea,0,6214....,0,0
china,korea,0,6215....,0,0
china,korea,0,6216....,0,0
china,korea,0,6217....,0,0
china,korea,0,6301....,0,0
china,korea,0,6302....,0,0
china,korea,0,6303....,0,0
china,korea,0,6304....,0,0
china,korea,0,6305....,0,0
china,korea,0,6306....,0,0
china,korea,0,6307....,0,0
china,korea,0,6308....,0,0
china,korea,0,6309....,0,0
china,korea,0,6310....,0,0
china,korea,0,6401....,0,0
china,korea,0,6402....,0,0
china,korea,0,6403....,0,0
china,korea,0,6404....,0,0
china,korea,0,6405....,0,0
china,korea,0,6406....,0,0
china,korea,0,6501....,0,0
china,korea,0,6502....,0,0
china,korea,0,6503....,0,0
china,korea,0,6504....,0,0
china,korea,0,6505....,0,0
china,korea,0,6506....,0,0
china,korea,0,6507....,0,0
china,korea,0,6601....,0,0
china,korea,0,6602....,0,0
china,korea,0,6603....,0,0
china,korea,0,6701....,0,0
china,korea,0,6702....,0,0
china,korea,0,6703....,0,0
china,korea,0,6704....,0,0
china,korea,0,6801....,0,0
china,korea,0,6802....,0,0
china,korea,0,6803....,0,0
china,korea,0,6804....,0,0
china,korea,0,6805....,0,0
china,korea,0,6806....,0,0
china,korea,0,6807....,0,0
china,korea,0,6808....,0,0
china,korea,0,6809....,0,0
china,korea,0,6810....,0,0
china,korea,0,6811....,0,0
china,korea,0,6812....,0,0
china,korea,0,6813....,0,0
china,korea,0,6814....,0,0
china,korea,0,6815....,0,0
china,korea,0,6901....,0,0
china,korea,0,6902....,0,0
china,korea,0,6903....,0,0
china,korea,0,6904....,0,0
china,korea,0,6905....,0,0
china,korea,0,6906....,0,0
china,korea,0,6907....,0,0
china,korea,0,6908....,0,0
china,korea,0,6909....,0,0
china,korea,0,6910....,0,0
china,korea,0,6911....,0,0
china,korea,0,6912....,0,0
china,korea,0,6913....,0,0
china,korea,0,6914....,0,0
china,korea,0,7001....,0,0
china,korea,0,7002....,0,0
china,korea,0,7003....,0,0
china,korea,0,7004....,0,0
china,korea,0,7005....,0,0
china,korea,0,7006....,0,0
china,korea,0,7007....,0,0
china,korea,0,7008....,0,0
china,korea,0,7009....,0,0
china,korea,0,7010....,0,0
china,korea,0,7011....,0,0
china,korea,0,7012....,0,0
china,korea,0,7013....,0,0
china,korea,0,7014....,0,0
china,korea,0,7015....,0,0
china,korea,0,7016....,0,0
china,korea,0,7017....,0,0
china,korea,0,7018....,0,0
china,korea,0,7019....,0,0
china,korea,0,7020....,0,0
china,korea,0,7101....,0,0
china,korea,0,7102....,0,0
china,korea,0,7103....,0,0
china,korea,0,7104....,0,0
china,korea,0,7105....,0,0
china,korea,0,7106....,0,0
china,korea,0,7107....,0,0
china,korea,0,7108....,0,0
china,korea,0,7109....,0,0
china,korea,0,7110....,0,0
china,korea,0,7111....,0,0
china,korea,0,7112....,0,0
china,korea,0,7113....,0,0
china,korea,0,7114....,0,0
china,korea,0,7115....,0,0
china,korea,0,7116....,0,0
china,korea,0,7117....,0,0
china,korea,0,7118....,0,0
china,korea,0,7201....,0,0
china,korea,0,7202....,0,0
china,korea,0,7203....,0,0
china,korea,0,7204....,0,0
china,korea,0,7205....,0,0
china,korea,0,7206....,0,0
china,korea,0,7207....,0,0
china,korea,0,7208....,0,0
china,korea,0,7209....,0,0
china,korea,0,7210....,0,0
china,korea,0,7211....,0,0
china,korea,0,7212....,0,0
china,korea,0,7213....,0,0
china,korea,0,7214....,0,0
china,korea,0,7215....,0,0
china,korea,0,7216....,0,0
china,korea,0,7217....,0,0
china,korea,0,7218....,0,0
china,korea,0,7219....,0,0
